	WT	genotype	repID	centsize	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24	x25	y25	x26	y26	x27	y27	x28	y28	x29	y29	x30	y30	x31	y31	x32	y32	x33	y33	x34	y34	x35	y35	x36	y36	x37	y37	x38	y38	x39	y39	x40	y40	x41	y41	x42	y42	x43	y43	x44	y44	x45	y45	x46	y46	x47	y47	x48	y48
sam_3045_rep2a2_24	Sam	3045	rep2a2	4.328	0.056487194	-0.120802652	0.218475112	-0.035513428	0.233210387	0.023134584	0.133070829	0.099192368	-0.119408582	0.06320178	-0.193984685	0.051935206	-0.011904475	-0.056119046	9.04E-05	-0.014807321	-0.08332845	0.002227587	-0.080752618	0.018447485	-0.145855394	0.021668144	-0.167677548	-0.010234107	-0.193135355	-0.02086035	-0.181358032	-0.072898825	-0.145580873	-0.10883544	-0.09799489	-0.12831143	-0.047300845	-0.133043022	0.00206601	-0.129665578	0.095615468	-0.112007639	0.144830739	-0.095696021	0.188502217	-0.068912314	0.232615735	-0.005177987	0.216085906	0.053800855	0.186248252	0.077501881	0.101748407	0.104621652	0.05462531	0.105869611	0.004644961	0.100457417	-0.057236251	0.088455726	-0.152103725	0.036472841	-0.193641713	0.022541722	0.025264754	-0.076652166	-0.053761037	-0.036079469	-0.104454567	-0.020961226	0.147259395	-0.02549008	0.072708644	-0.017228526	-0.044780804	-0.006504807	-0.136947403	0.004279037	0.173726968	0.028789744	0.115871418	0.031367905	0.050550053	0.031674527	-0.019607393	0.02706284	-0.115162289	0.020170742	0.095929063	0.080960855	0.043872356	0.069168331	-0.015807155	0.058261105	-0.074125134	0.044814292	-0.154436529	0.068708028	-0.003153875	-0.038984831
sam_6342_rep1a_01	Sam	6342	rep1a	4.27	0.049391814	-0.117598686	0.220411291	-0.030561829	0.235325138	0.01969416	0.153766417	0.094040844	-0.116226452	0.062244155	-0.190548442	0.048344478	-0.015117801	-0.057601284	-0.008679505	-0.016820796	-0.090168359	0.000601041	-0.089487794	0.017660331	-0.149605536	0.021371085	-0.168333782	-0.011403072	-0.19359558	-0.021542328	-0.178258665	-0.070551933	-0.14416665	-0.106181538	-0.097663618	-0.126598318	-0.047184492	-0.130172178	0.001719948	-0.125651308	0.094619028	-0.107781553	0.143081666	-0.091463198	0.186431133	-0.066188237	0.23298996	-0.005470106	0.217942799	0.054435955	0.187862336	0.07871154	0.102491396	0.10366991	0.055492647	0.103612503	0.005852779	0.097588464	-0.055596847	0.085512441	-0.151012532	0.035817126	-0.191610723	0.023981067	0.023903192	-0.078239523	-0.055031079	-0.039830829	-0.105278301	-0.025224579	0.148373221	-0.020810123	0.073295745	-0.014301841	-0.045424475	-0.01103756	-0.139320908	0.003565979	0.174479309	0.029487572	0.116564361	0.03324328	0.051084969	0.033220048	-0.019306834	0.029258006	-0.114854471	0.019182728	0.097067711	0.080158472	0.044286301	0.070692652	-0.015352479	0.05921609	-0.073474972	0.044728894	-0.152892817	0.062678615	-0.008240047	-0.037686618
sam_6342_rep1a_02	Sam	6342	rep1a	4.304	0.049165302	-0.117929629	0.221280792	-0.027798149	0.234731567	0.022367841	0.15300833	0.092717823	-0.117654885	0.061628362	-0.192022139	0.050361049	-0.011299383	-0.059696123	-0.003579776	-0.016732606	-0.091614097	0.000564573	-0.089481135	0.017509084	-0.147451803	0.020927863	-0.169906332	-0.011093377	-0.193888666	-0.019568509	-0.179963872	-0.071278739	-0.144568155	-0.106371042	-0.097657473	-0.125630585	-0.047431074	-0.129928137	0.001527969	-0.125995985	0.094346989	-0.107682487	0.14262306	-0.091064557	0.185726136	-0.065734947	0.232313855	-0.005606321	0.2179248	0.054215377	0.187489843	0.077938739	0.102320323	0.101815909	0.055587232	0.101909013	0.006033355	0.09636393	-0.055457065	0.085004763	-0.151435939	0.036685022	-0.193578784	0.025559293	0.023869765	-0.078138371	-0.055132954	-0.039681888	-0.105192591	-0.024343592	0.148233152	-0.020581852	0.073154666	-0.014993093	-0.045377783	-0.010377737	-0.139335109	0.002617234	0.174604018	0.031481002	0.116470677	0.033976642	0.051021855	0.032613269	-0.019339219	0.028949624	-0.114948079	0.018836325	0.097391613	0.078376665	0.044489198	0.06931619	-0.015240603	0.058510171	-0.073450007	0.044533762	-0.153089824	0.063632268	-0.005217751	-0.038184067
sam_6342_rep1a_03	Sam	6342	rep1a	4.302	0.051792849	-0.116541751	0.222320617	-0.028632415	0.234822807	0.021565309	0.155535557	0.091654908	-0.117848642	0.062129873	-0.193301351	0.048573022	-0.016240868	-0.05807273	-0.00487393	-0.017109112	-0.08934997	0.000455988	-0.086937072	0.017782718	-0.150240602	0.020873117	-0.167863164	-0.012802391	-0.19263795	-0.017985403	-0.179282845	-0.071062716	-0.144655356	-0.106716061	-0.097532735	-0.12561303	-0.047316891	-0.129485239	0.001575821	-0.125364889	0.09420978	-0.106607844	0.14235732	-0.090029042	0.185640919	-0.06530077	0.233926701	-0.005852815	0.216435443	0.052935723	0.186737326	0.076742706	0.102483895	0.103033807	0.055520377	0.103625819	0.005806314	0.097873609	-0.055739766	0.08590883	-0.151184832	0.035994567	-0.194163896	0.023649875	0.023064138	-0.079171225	-0.055269545	-0.040269479	-0.105453668	-0.025530512	0.148376972	-0.020681484	0.073242855	-0.015758973	-0.045288712	-0.010110967	-0.138574528	0.002783848	0.174580052	0.029912063	0.116577239	0.033052617	0.051093089	0.032620288	-0.019311301	0.028917974	-0.114957259	0.019145763	0.09728521	0.079252062	0.044354009	0.070355054	-0.015446593	0.059525205	-0.073558445	0.044818632	-0.153040535	0.06298187	-0.007668835	-0.037466399
sam_6342_rep1a_04	Sam	6342	rep1a	4.342	0.052093274	-0.116672936	0.220286749	-0.028156264	0.234523653	0.022364185	0.157174508	0.09276901	-0.116039777	0.062186417	-0.192871532	0.048998544	-0.015245644	-0.058328344	-0.006400582	-0.016599077	-0.089222431	-4.42E-05	-0.089856821	0.017135339	-0.14895792	0.021837111	-0.169880548	-0.010455414	-0.192886637	-0.020543265	-0.180483736	-0.071616569	-0.144763689	-0.106812366	-0.097635967	-0.126003354	-0.047306118	-0.129785538	0.001602034	-0.125503761	0.094288882	-0.106903504	0.142309429	-0.089969485	0.18513449	-0.064699586	0.232060131	-0.005365617	0.21808989	0.054347113	0.188074739	0.078783246	0.102511793	0.1028261	0.055666951	0.102347875	0.006168375	0.096158784	-0.05518276	0.084273207	-0.151606204	0.037146467	-0.19302966	0.025914048	0.023465612	-0.078640179	-0.055242254	-0.040205853	-0.105298548	-0.025017803	0.148283951	-0.021683059	0.073274982	-0.015408214	-0.045338888	-0.010560942	-0.139098593	0.002956633	0.174616228	0.030278577	0.116591644	0.032809582	0.051146339	0.032260201	-0.01923564	0.028820987	-0.114874375	0.019051582	0.097432494	0.078770144	0.044554857	0.069577834	-0.015101634	0.058306416	-0.073210695	0.043922531	-0.152880458	0.062717679	-0.00769989	-0.037584305
sam_6342_rep1a_05	Sam	6342	rep1a	4.27	0.05008117	-0.11877297	0.221382909	-0.025892684	0.233694585	0.023595033	0.157015485	0.093459137	-0.117385935	0.060852693	-0.190767137	0.048727977	-0.017067606	-0.058029651	-0.008239854	-0.017943775	-0.090726952	0.000832548	-0.089777663	0.017618775	-0.150941684	0.022314266	-0.167354364	-0.009677712	-0.190803028	-0.019025397	-0.179868861	-0.071449208	-0.144479427	-0.106627766	-0.097531081	-0.125975407	-0.047236563	-0.130540309	0.001833465	-0.126782841	0.094915728	-0.108777712	0.143283885	-0.091848383	0.186062339	-0.065722124	0.231200609	-0.00513605	0.218445737	0.054676478	0.188450127	0.079410039	0.102521707	0.103113142	0.05564926	0.102351547	0.006182184	0.095936905	-0.055090482	0.083834954	-0.15146016	0.036691011	-0.191284537	0.025702845	0.022467854	-0.079889527	-0.055131306	-0.040087278	-0.104987101	-0.024090724	0.148441344	-0.020007886	0.073298323	-0.015735135	-0.04546729	-0.011208677	-0.139395708	0.004708988	0.174702614	0.031120492	0.116606316	0.032901606	0.051192458	0.031349288	-0.019161693	0.028161682	-0.114805031	0.019735029	0.097155087	0.080068401	0.044587235	0.069426953	-0.014828432	0.056997401	-0.073131489	0.043459888	-0.153055763	0.063461885	-0.009191275	-0.037287747
sam_6342_rep1a_06	Sam	6342	rep1a	4.321	0.052334958	-0.115962226	0.220518221	-0.028431718	0.235195582	0.02153978	0.157162181	0.09151304	-0.119714863	0.060515869	-0.193511746	0.050092432	-0.011543974	-0.05820289	-0.003453602	-0.016685519	-0.090199477	0.000803535	-0.09024803	0.017514451	-0.149513953	0.02095719	-0.169381522	-0.01101041	-0.19457703	-0.020935651	-0.180173727	-0.071415024	-0.14451552	-0.106268848	-0.097564381	-0.125209783	-0.047424578	-0.129059904	0.001413189	-0.12487453	0.094011705	-0.10625151	0.141971712	-0.089392499	0.184855942	-0.064408157	0.232740735	-0.005559517	0.217726434	0.054083654	0.187480935	0.077933738	0.102333191	0.101856597	0.055603827	0.101775076	0.006070452	0.096033611	-0.055382713	0.084578794	-0.151632585	0.03686826	-0.194529957	0.026453716	0.02506421	-0.076811804	-0.054972439	-0.039175491	-0.105328765	-0.024632043	0.148268662	-0.021212847	0.073192056	-0.015356278	-0.045291587	-0.009746627	-0.140228001	0.003093075	0.17454444	0.030026269	0.116526453	0.032953086	0.051045305	0.032666595	-0.019407853	0.029374681	-0.115026601	0.018982576	0.097611129	0.077541486	0.044701215	0.068249741	-0.014989255	0.057201077	-0.073274785	0.043669157	-0.153051002	0.062450377	-0.005434588	-0.038124588
sam_6342_rep1a_07	Sam	6342	rep1a	4.314	0.050978566	-0.116205905	0.220905697	-0.027772346	0.23551239	0.022805396	0.155059662	0.092155037	-0.117858536	0.061399927	-0.19250241	0.050496106	-0.01561985	-0.058043085	-0.005896497	-0.016608783	-0.091723149	0.001516392	-0.08966951	0.017024761	-0.14853797	0.021384293	-0.167978399	-0.010667273	-0.192858644	-0.021128731	-0.178889343	-0.07091609	-0.145188277	-0.107637033	-0.097766035	-0.127270137	-0.047169932	-0.129597585	0.001579126	-0.12453331	0.094442051	-0.107098137	0.142780406	-0.090758871	0.185670037	-0.065213033	0.232578104	-0.005379289	0.218574495	0.054882848	0.187687647	0.078298246	0.102357288	0.101716502	0.055650262	0.101779229	0.006104929	0.096224662	-0.055372345	0.08482704	-0.151432355	0.036688192	-0.193285248	0.026947951	0.023924365	-0.078211527	-0.055298013	-0.040581418	-0.10522703	-0.025037857	0.148425751	-0.020352059	0.073314332	-0.014841623	-0.045230094	-0.010229999	-0.139795778	0.003477344	0.174583166	0.030077814	0.116586197	0.032576941	0.051155984	0.032097515	-0.019206032	0.028626373	-0.114848084	0.018956225	0.097566404	0.078036603	0.044660493	0.068866486	-0.015041741	0.057932159	-0.073210294	0.043874442	-0.152981994	0.062987402	-0.007509795	-0.037571793
sam_6342_rep1a_08	Sam	6342	rep1a	4.268	0.052889919	-0.117288489	0.219622012	-0.029682171	0.235309706	0.021009006	0.153508998	0.093900022	-0.117283384	0.061021435	-0.191084612	0.049942376	-0.016155152	-0.057674569	-0.005841624	-0.016424352	-0.090957435	0.000612531	-0.090053448	0.017570921	-0.147431962	0.022413933	-0.169049154	-0.011684305	-0.195123844	-0.021490559	-0.179061894	-0.07105068	-0.144798452	-0.107250151	-0.097227731	-0.125197137	-0.047129093	-0.129381654	0.001796433	-0.12574134	0.094741636	-0.107913575	0.142902576	-0.090889299	0.185670034	-0.065130642	0.232471341	-0.005262588	0.218414431	0.054799561	0.188071732	0.079001931	0.102457523	0.102774729	0.055626511	0.102449541	0.006092989	0.096490128	-0.05530731	0.084751447	-0.151292842	0.036519164	-0.192726214	0.025520584	0.023314021	-0.078926122	-0.054939014	-0.039742033	-0.10505567	-0.024627276	0.148305168	-0.021841125	0.073329314	-0.015568242	-0.045269108	-0.010703967	-0.13944108	0.003455349	0.174600279	0.030207188	0.116604383	0.033143907	0.05117201	0.032339884	-0.019210441	0.029053617	-0.114722178	0.01967602	0.097260481	0.079521749	0.044496263	0.069905838	-0.015071482	0.058267127	-0.073082034	0.043565164	-0.152891798	0.062808002	-0.008450804	-0.037250878
sam_6342_rep1a_09	Sam	6342	rep1a	4.287	0.048678759	-0.118663673	0.221369739	-0.029236081	0.235193759	0.022272356	0.154109469	0.092594694	-0.118696121	0.061386167	-0.191520133	0.049341174	-0.015759245	-0.057186752	-0.005630608	-0.017187001	-0.089081491	0.001022719	-0.089003983	0.017574979	-0.150661837	0.020994911	-0.168155453	-0.011378838	-0.192205479	-0.022650734	-0.178992148	-0.070934533	-0.143846721	-0.105563215	-0.097518656	-0.125525109	-0.047335049	-0.130545694	0.001745305	-0.126779458	0.094563973	-0.107880417	0.142778594	-0.091006159	0.186023415	-0.06582148	0.233326557	-0.005675307	0.21767315	0.054128022	0.187390028	0.07790124	0.102338486	0.10242165	0.055495263	0.102785602	0.005808422	0.097469613	-0.055848078	0.086103641	-0.151096807	0.035701318	-0.191739292	0.026321124	0.024115897	-0.078012894	-0.055171433	-0.039998018	-0.105351825	-0.025118922	0.148310207	-0.020871746	0.073213988	-0.015083117	-0.045345856	-0.010274737	-0.138329899	0.002957097	0.174491816	0.029871993	0.116504336	0.032717111	0.051044437	0.032723564	-0.019421669	0.029593488	-0.114977855	0.018855777	0.097076931	0.079925178	0.044253388	0.070551068	-0.015427341	0.059218729	-0.073787724	0.045502744	-0.153094516	0.063050869	-0.0075067	-0.037592945
sam_6342_rep1a_10	Sam	6342	rep1a	4.313	0.05382966	-0.117737408	0.219500485	-0.028422886	0.234088366	0.022280331	0.157385957	0.092650379	-0.118309408	0.060607008	-0.189899728	0.05212921	-0.016115894	-0.056706005	-0.007420219	-0.016611299	-0.091316725	0.001970323	-0.090236557	0.017290356	-0.1494237	0.021239866	-0.169012133	-0.010275127	-0.193982029	-0.021475628	-0.180906647	-0.072099613	-0.144589561	-0.106897748	-0.097370108	-0.125539541	-0.047197054	-0.130262555	0.001873746	-0.126761392	0.094719344	-0.107972419	0.142786915	-0.090751359	0.185398118	-0.064870048	0.23146089	-0.005029389	0.217999376	0.054475372	0.187959181	0.078848444	0.10242434	0.102845355	0.055582647	0.102467515	0.0060594	0.096417669	-0.055327423	0.084649485	-0.151291808	0.036397021	-0.191337008	0.026215193	0.024458912	-0.077575304	-0.054908058	-0.039545365	-0.105100078	-0.024615977	0.148308035	-0.021319908	0.073282456	-0.015552804	-0.045384153	-0.010899592	-0.140420696	0.003650128	0.174593663	0.030634417	0.116555684	0.033008792	0.051137767	0.031984845	-0.019225801	0.028737887	-0.114841454	0.018938588	0.097361812	0.078831953	0.044604711	0.069088499	-0.014979628	0.057569848	-0.073255759	0.044013421	-0.15287116	0.061780057	-0.006648674	-0.037800593
sam_6342_rep1a_11	Sam	6342	rep1a	4.358	0.048170864	-0.116862185	0.221546478	-0.029428042	0.237025934	0.019202031	0.153649891	0.0936431	-0.116693641	0.060947047	-0.191375228	0.049415723	-0.015707143	-0.058284654	-0.004938031	-0.016613625	-0.090980709	0.000552481	-0.089373395	0.017220604	-0.1512836	0.020883844	-0.167973242	-0.010955355	-0.193365972	-0.022012513	-0.178667778	-0.070639207	-0.144219005	-0.105973221	-0.097621998	-0.125752953	-0.047351118	-0.129436625	0.001496487	-0.125006098	0.094099275	-0.106306537	0.142157385	-0.089629861	0.185379413	-0.064970064	0.234326674	-0.005986295	0.218425646	0.054687652	0.187957368	0.078710692	0.10244248	0.102858836	0.055550436	0.102777993	0.005924109	0.097017207	-0.05556054	0.085246136	-0.150794318	0.035016336	-0.192017246	0.026380245	0.023390235	-0.078750669	-0.055461482	-0.040652018	-0.105348416	-0.024908884	0.148367945	-0.020744141	0.073240443	-0.015020551	-0.045312769	-0.010072489	-0.138867942	0.002258363	0.174573227	0.029911271	0.116563372	0.033254181	0.051070389	0.032659457	-0.019370922	0.029221134	-0.115021938	0.018572959	0.097117346	0.079977097	0.044427894	0.06986005	-0.015135634	0.057987782	-0.073513616	0.044583734	-0.153048648	0.062613367	-0.007898959	-0.037453334
sam_6342_rep1a_12	Sam	6342	rep1a	4.234	0.053046573	-0.116574611	0.222771988	-0.027724598	0.23650788	0.023972265	0.152765648	0.091805356	-0.117397186	0.061125357	-0.193928668	0.050757606	-0.015137764	-0.055277224	-0.008641509	-0.017044426	-0.091946498	0.001796454	-0.09067567	0.017408203	-0.149509765	0.022525965	-0.169790006	-0.010482231	-0.193468019	-0.022754865	-0.17973332	-0.071376211	-0.143580217	-0.105173404	-0.097084164	-0.123977719	-0.047257951	-0.128312058	0.001556405	-0.12479464	0.094552521	-0.10765573	0.143058695	-0.091485256	0.186444146	-0.066251685	0.233930807	-0.005828611	0.218953197	0.055157313	0.187612168	0.078060856	0.102238699	0.099975711	0.055761974	0.099798563	0.00635057	0.094381092	-0.055051177	0.083426474	-0.151587277	0.036875224	-0.193776695	0.02650225	0.025876456	-0.076075262	-0.054574012	-0.038456691	-0.105058703	-0.024133871	0.148479795	-0.019832258	0.073294437	-0.014558724	-0.045352531	-0.010550715	-0.140046112	0.003127889	0.174628793	0.03057237	0.116582289	0.032200122	0.05117646	0.030943537	-0.019157742	0.027766167	-0.114873922	0.019284973	0.097535319	0.078206487	0.044772854	0.068268592	-0.014822762	0.056741272	-0.073128208	0.043300198	-0.152904421	0.061836836	-0.009413374	-0.037496342
sam_6342_rep1a_13	Sam	6342	rep1a	4.306	0.046523019	-0.11822001	0.22106175	-0.028183496	0.235154251	0.021339833	0.151428355	0.09440545	-0.118188408	0.060907789	-0.191920686	0.049176869	-0.015237206	-0.058584679	-0.003752398	-0.016696792	-0.087723167	0.000153675	-0.086027843	0.017816786	-0.147422138	0.021572094	-0.16885802	-0.011215292	-0.193252923	-0.020851849	-0.180045111	-0.071306573	-0.145009719	-0.106999539	-0.09794196	-0.126875231	-0.047392154	-0.130159616	0.001517635	-0.12568305	0.094440282	-0.107861267	0.142786662	-0.091275787	0.185774529	-0.065689428	0.232526528	-0.005586298	0.218206633	0.054449538	0.187873892	0.078540012	0.102494757	0.103314796	0.055530428	0.103438788	0.005860347	0.097656672	-0.055660449	0.085812498	-0.15148824	0.036781916	-0.192346509	0.026794024	0.023274375	-0.07877559	-0.055559539	-0.040861552	-0.105490244	-0.025463545	0.148173711	-0.021870461	0.07317796	-0.015722318	-0.045284242	-0.009915348	-0.138476972	0.002769441	0.174508225	0.029956197	0.116510018	0.032786559	0.05107224	0.032131744	-0.019283212	0.028595022	-0.114927844	0.019328285	0.096887703	0.080911901	0.044240989	0.070830223	-0.015303384	0.058914845	-0.073490427	0.044711602	-0.152931618	0.062588489	-0.006009875	-0.037887322
sam_6342_rep1a_14	Sam	6342	rep1a	4.271	0.048005289	-0.118248791	0.219739907	-0.030964533	0.234586837	0.021886193	0.151610819	0.095470782	-0.117027006	0.062456506	-0.191727911	0.050429933	-0.016001394	-0.058459592	-0.006485862	-0.01826457	-0.085646747	-0.000634311	-0.085222542	0.017465549	-0.147713031	0.021831122	-0.169098169	-0.011635912	-0.192463904	-0.024998767	-0.178972367	-0.070848693	-0.14429014	-0.106188669	-0.097562949	-0.125815494	-0.047290066	-0.129742462	0.001631174	-0.125746373	0.09464026	-0.108207991	0.143025117	-0.091556467	0.186149289	-0.065991204	0.232680292	-0.005483231	0.217861531	0.054343872	0.188124546	0.079142098	0.102508613	0.104224568	0.055445939	0.103936739	0.005809816	0.097739386	-0.055666205	0.085714779	-0.151933661	0.0377333	-0.193691366	0.027319652	0.023121904	-0.078979161	-0.055516401	-0.040928015	-0.105377704	-0.025353103	0.148199551	-0.021714067	0.073190408	-0.015877836	-0.045384054	-0.010539798	-0.139116306	0.001459801	0.174469934	0.029959857	0.116497648	0.032878464	0.051052891	0.032797588	-0.01933123	0.029122269	-0.114877945	0.019308293	0.097011875	0.080166489	0.044243897	0.07074086	-0.015387985	0.059249831	-0.073402551	0.044403804	-0.15315584	0.064017309	-0.007264197	-0.037620005
sam_6342_rep1a_15	Sam	6342	rep1a	4.352	0.052975203	-0.117355635	0.220933031	-0.028097515	0.23518679	0.020633137	0.153519578	0.09330156	-0.115975029	0.062393613	-0.192825784	0.049789902	-0.016238945	-0.057138025	-0.005903255	-0.01621739	-0.089909154	8.06E-05	-0.089435584	0.017700241	-0.148151153	0.022421236	-0.167512989	-0.011403525	-0.195775873	-0.021924884	-0.179349445	-0.071234249	-0.14454998	-0.106860838	-0.097342605	-0.125546649	-0.047165428	-0.13011311	0.00184881	-0.126347748	0.094565908	-0.107406466	0.142546632	-0.090214629	0.185415706	-0.064874294	0.232620892	-0.005380975	0.218040031	0.054447253	0.187900575	0.07867546	0.102380389	0.101886959	0.055670728	0.101540115	0.006161938	0.095870124	-0.055316684	0.084616329	-0.151544795	0.036969084	-0.19381565	0.025727236	0.024485167	-0.077600945	-0.05514914	-0.04031507	-0.105219951	-0.02520146	0.148398241	-0.020755215	0.073341948	-0.014576847	-0.045136948	-0.009984789	-0.139746495	0.003059536	0.174547292	0.029691878	0.116587312	0.032522592	0.051155956	0.032479215	-0.019233767	0.029063359	-0.114762155	0.019516211	0.097442259	0.078631571	0.044633802	0.069065359	-0.014990902	0.05772009	-0.07334833	0.044436221	-0.153009383	0.063473095	-0.008948765	-0.037161759
sam_6342_rep1a_16	Sam	6342	rep1a	4.265	0.051607027	-0.118152598	0.220842872	-0.028749132	0.233570558	0.021827496	0.154310951	0.093845168	-0.115871034	0.061155269	-0.190722505	0.050173724	-0.018250131	-0.055566186	-0.009651138	-0.017185783	-0.087058844	0.00096414	-0.08728977	0.017765078	-0.147440941	0.021114275	-0.16800011	-0.011347318	-0.195458815	-0.021153042	-0.179385334	-0.071026505	-0.145849596	-0.108424319	-0.097785882	-0.127042877	-0.047263503	-0.129873203	0.001654903	-0.125893516	0.094909237	-0.109216615	0.143476658	-0.092575005	0.186483716	-0.066467506	0.231852579	-0.005455637	0.217390286	0.053718384	0.187911998	0.078454502	0.102592116	0.103393216	0.055653255	0.103011601	0.006116917	0.096766663	-0.055195248	0.084635389	-0.151229682	0.036549711	-0.192294295	0.026503502	0.024045434	-0.078021039	-0.054897846	-0.039436205	-0.105185949	-0.024896256	0.148437371	-0.019996461	0.073291209	-0.014190466	-0.045291517	-0.010458331	-0.140362959	0.002114541	0.1746478	0.030662072	0.116609642	0.033606744	0.051144083	0.033096553	-0.019255695	0.029433406	-0.114791724	0.019045223	0.097127466	0.080208916	0.044429682	0.070363405	-0.015020871	0.058192652	-0.072957935	0.043286996	-0.152787381	0.062545632	-0.008807055	-0.037306254
